@RELATION df_reentreno_Baseline_combi

@ATTRIBUTE pitchFFT_1 REAL
@ATTRIBUTE pitchFFTMin_1 REAL
@ATTRIBUTE pitchFFTMax_1 REAL
@ATTRIBUTE pitchFFTDif_1 REAL
@ATTRIBUTE pitchAutocorrelation_1 REAL
@ATTRIBUTE pitchAutocorrelationMin_1 REAL
@ATTRIBUTE pitchAutocorrelationMax_1 REAL
@ATTRIBUTE pitchAutocorrelationDif_1 REAL
@ATTRIBUTE pitchWavelet_1 REAL
@ATTRIBUTE pitchWaveletMin_1 REAL
@ATTRIBUTE pitchWaveletMax_1 REAL
@ATTRIBUTE pitchWaveletDif_1 REAL
@ATTRIBUTE centroide_1 REAL
@ATTRIBUTE centroideMin_1 REAL
@ATTRIBUTE centroideMax_1 REAL
@ATTRIBUTE centroideDif_1 REAL
@ATTRIBUTE rollOff_1 REAL
@ATTRIBUTE rollOffMin_1 REAL
@ATTRIBUTE rollOffMax_1 REAL
@ATTRIBUTE rollOffDif_1 REAL
@ATTRIBUTE ganancia_1 REAL
@ATTRIBUTE flux_1 REAL
@ATTRIBUTE fluxMin_1 REAL
@ATTRIBUTE fluxMax_1 REAL
@ATTRIBUTE fluxDif_1 REAL
@ATTRIBUTE SNR_1 REAL
@ATTRIBUTE SNRMax_1 REAL
@ATTRIBUTE zeroXMean_1 REAL
@ATTRIBUTE ZCRmin_1 REAL
@ATTRIBUTE ZCRmax_1 REAL
@ATTRIBUTE ZCRmax_minus_ZCRmin_1 REAL
@ATTRIBUTE numWordsMinute_1 REAL
@ATTRIBUTE duration_1 REAL
@ATTRIBUTE pitchFFT_2 REAL
@ATTRIBUTE pitchFFTMin_2 REAL
@ATTRIBUTE pitchFFTMax_2 REAL
@ATTRIBUTE pitchFFTDif_2 REAL
@ATTRIBUTE pitchAutocorrelation_2 REAL
@ATTRIBUTE pitchAutocorrelationMin_2 REAL
@ATTRIBUTE pitchAutocorrelationMax_2 REAL
@ATTRIBUTE pitchAutocorrelationDif_2 REAL
@ATTRIBUTE pitchWavelet_2 REAL
@ATTRIBUTE pitchWaveletMin_2 REAL
@ATTRIBUTE pitchWaveletMax_2 REAL
@ATTRIBUTE pitchWaveletDif_2 REAL
@ATTRIBUTE centroide_2 REAL
@ATTRIBUTE centroideMin_2 REAL
@ATTRIBUTE centroideMax_2 REAL
@ATTRIBUTE centroideDif_2 REAL
@ATTRIBUTE rollOff_2 REAL
@ATTRIBUTE rollOffMin_2 REAL
@ATTRIBUTE rollOffMax_2 REAL
@ATTRIBUTE rollOffDif_2 REAL
@ATTRIBUTE ganancia_2 REAL
@ATTRIBUTE flux_2 REAL
@ATTRIBUTE fluxMin_2 REAL
@ATTRIBUTE fluxMax_2 REAL
@ATTRIBUTE fluxDif_2 REAL
@ATTRIBUTE SNR_2 REAL
@ATTRIBUTE SNRMax_2 REAL
@ATTRIBUTE zeroXMean_2 REAL
@ATTRIBUTE ZCRmin_2 REAL
@ATTRIBUTE ZCRmax_2 REAL
@ATTRIBUTE ZCRmax_minus_ZCRmin_2 REAL
@ATTRIBUTE numWordsMinute_2 REAL
@ATTRIBUTE duration_2 REAL
@ATTRIBUTE pitchFFT_3 REAL
@ATTRIBUTE pitchFFTMin_3 REAL
@ATTRIBUTE pitchFFTMax_3 REAL
@ATTRIBUTE pitchFFTDif_3 REAL
@ATTRIBUTE pitchAutocorrelation_3 REAL
@ATTRIBUTE pitchAutocorrelationMin_3 REAL
@ATTRIBUTE pitchAutocorrelationMax_3 REAL
@ATTRIBUTE pitchAutocorrelationDif_3 REAL
@ATTRIBUTE pitchWavelet_3 REAL
@ATTRIBUTE pitchWaveletMin_3 REAL
@ATTRIBUTE pitchWaveletMax_3 REAL
@ATTRIBUTE pitchWaveletDif_3 REAL
@ATTRIBUTE centroide_3 REAL
@ATTRIBUTE centroideMin_3 REAL
@ATTRIBUTE centroideMax_3 REAL
@ATTRIBUTE centroideDif_3 REAL
@ATTRIBUTE rollOff_3 REAL
@ATTRIBUTE rollOffMin_3 REAL
@ATTRIBUTE rollOffMax_3 REAL
@ATTRIBUTE rollOffDif_3 REAL
@ATTRIBUTE ganancia_3 REAL
@ATTRIBUTE flux_3 REAL
@ATTRIBUTE fluxMin_3 REAL
@ATTRIBUTE fluxMax_3 REAL
@ATTRIBUTE fluxDif_3 REAL
@ATTRIBUTE SNR_3 REAL
@ATTRIBUTE SNRMax_3 REAL
@ATTRIBUTE zeroXMean_3 REAL
@ATTRIBUTE ZCRmin_3 REAL
@ATTRIBUTE ZCRmax_3 REAL
@ATTRIBUTE ZCRmax_minus_ZCRmin_3 REAL
@ATTRIBUTE numWordsMinute_3 REAL
@ATTRIBUTE duration_3 REAL
@ATTRIBUTE pitchFFT_4 REAL
@ATTRIBUTE pitchFFTMin_4 REAL
@ATTRIBUTE pitchFFTMax_4 REAL
@ATTRIBUTE pitchFFTDif_4 REAL
@ATTRIBUTE pitchAutocorrelation_4 REAL
@ATTRIBUTE pitchAutocorrelationMin_4 REAL
@ATTRIBUTE pitchAutocorrelationMax_4 REAL
@ATTRIBUTE pitchAutocorrelationDif_4 REAL
@ATTRIBUTE pitchWavelet_4 REAL
@ATTRIBUTE pitchWaveletMin_4 REAL
@ATTRIBUTE pitchWaveletMax_4 REAL
@ATTRIBUTE pitchWaveletDif_4 REAL
@ATTRIBUTE centroide_4 REAL
@ATTRIBUTE centroideMin_4 REAL
@ATTRIBUTE centroideMax_4 REAL
@ATTRIBUTE centroideDif_4 REAL
@ATTRIBUTE rollOff_4 REAL
@ATTRIBUTE rollOffMin_4 REAL
@ATTRIBUTE rollOffMax_4 REAL
@ATTRIBUTE rollOffDif_4 REAL
@ATTRIBUTE ganancia_4 REAL
@ATTRIBUTE flux_4 REAL
@ATTRIBUTE fluxMin_4 REAL
@ATTRIBUTE fluxMax_4 REAL
@ATTRIBUTE fluxDif_4 REAL
@ATTRIBUTE SNR_4 REAL
@ATTRIBUTE SNRMax_4 REAL
@ATTRIBUTE zeroXMean_4 REAL
@ATTRIBUTE ZCRmin_4 REAL
@ATTRIBUTE ZCRmax_4 REAL
@ATTRIBUTE ZCRmax_minus_ZCRmin_4 REAL
@ATTRIBUTE numWordsMinute_4 REAL
@ATTRIBUTE duration_4 REAL
@ATTRIBUTE gesture_place_combined {tap_left_arm, tap_right_arm, tap_belly, slap_left_arm, slap_right_arm, slap_belly, stroke_left_arm, stroke_right_arm, stroke_belly, tickle_left_arm, tickle_right_arm, tickle_belly, rub_left_arm, rub_right_arm, rub_belly, scratch_left_arm, scratch_right_arm, scratch_belly}

@DATA
1332.890981,843.75,2670.516761,1676.105986,1920.944415,779.982708,3428.57,2578.140368,61.715368,0.0,1065.543221,1103.311788,2668.012725,1725.57683,3845.148363,1913.086581,1891.201568,1072.142771,3025.85679,1968.75,0.011143,0.636709,0.430944,0.953955,0.521629,24.668002,52.600806,40.729187,18.812799,85.314921,59.830603,608.860843,1153.075709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub_left_arm
984.375,843.75,1125.0,281.25,1679.12,1600.0,1846.15,246.154,1004.38,960.0,1054.95,94.9451,1749.76,1548.8,2527.71,978.904,1000.0,937.5,1031.25,93.75,0.017808,0.535618,0.247893,1.01954,0.771642,38.8552,56.9086,21.0,19.0,24.0,5.0,1071.43,56.0,1701.92,1406.25,1968.75,562.5,2672.59,2181.82,4000.0,1818.18,400.845,0.0,1777.78,1777.78,3638.22,2491.21,4660.57,2169.36,2300.48,1687.5,3281.25,1593.75,0.133682,0.6413,0.434236,0.905881,0.471645,519.984,1279.67,47.7692,35.0,73.0,38.0,789.474,152.0,375.0,375.0,375.0,0.0,514.364,470.588,558.14,87.5513,97.166,0.0,194.332,194.332,1440.51,1166.24,1714.78,548.542,375.0,375.0,375.0,0.0,0.005594,0.606148,0.560249,0.652047,0.091799,19.5125,26.7972,9.0,9.0,9.0,0.0,2647.06,45.3333,1812.5,1781.25,1875.0,93.75,2159.48,1411.76,2666.67,1254.9,0.0,0.0,0.0,0.0,1930.28,1797.52,2024.4,226.883,1781.25,1781.25,1781.25,0.0,0.012091,0.43228,0.36999,0.550232,0.180242,11.284,12.0002,37.6667,35.0,39.0,4.0,2647.06,45.3333,scratch_right_arm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2195.31,187.5,4875.0,4687.5,1334.79,380.952,4000.0,3619.05,13.3333,0.0,800.0,800.0,2883.06,1764.43,3412.45,1648.02,2748.44,1312.5,3562.5,2250.0,0.010445,0.654991,0.435802,0.838101,0.402299,27.6884,55.1807,63.1333,33.0,80.0,47.0,379.427,790.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub_belly
990.192824,805.625606,1289.960866,468.75,1387.906523,849.527029,1846.15,1453.496542,166.43667,0.0,1011.718079,651.514247,2079.894787,1627.088224,2654.684974,1034.88513,1037.098738,881.163037,1701.153821,716.49977,0.008762,0.533717,0.26774,0.960225,0.692175,6.706806,12.908432,23.86233,19.416225,32.863518,11.075475,529.107535,566.160209,1696.99363,1218.75,3222.031921,2008.421923,2185.299455,1051.656129,2882.56345,1929.684654,7.289975,0.0,357.328726,306.66967,2657.158872,1901.269612,3250.665303,1862.398743,1980.352188,1320.317038,3339.439935,1632.052364,0.06304,0.61202,0.30435,0.94327,0.648694,97.942861,350.9302,42.184545,30.010935,55.540461,28.939926,358.523323,690.511378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scratch_right_arm
1395.998086,773.685958,2418.53074,2137.945106,1810.734271,380.952,3428.57,3047.62,49.550489,0.0,1135.740501,1135.516635,2973.404512,1438.018734,4218.009944,2424.160421,2120.725327,1207.037405,3644.556308,2237.346883,0.029081,0.694948,0.412622,1.088482,0.726143,120.182071,856.299947,45.514008,21.218322,158.695626,127.021085,365.400798,911.804145,806.491389,611.300565,1511.050599,1446.04325,970.322265,416.498531,1338.266283,932.153983,277.865442,0.0,889.263393,762.898635,1870.567096,1251.132177,2487.453811,1247.926378,822.147256,227.114397,1251.416205,792.114085,0.007232,0.606188,0.26649,0.969521,0.738766,26.812634,117.925972,23.44495,6.137079,36.030515,29.682912,564.88025,806.757222,124.185232,93.75,188.561945,248.166954,408.109993,380.952,521.819428,140.803824,3.174506,0.0,85.456589,75.184686,1457.092257,890.378292,2022.235823,1113.986477,204.229887,93.75,303.283194,195.60966,0.004467,0.375869,0.173186,0.837697,0.578181,20.540456,43.43866,5.979756,3.0,18.438767,13.503667,909.686846,563.886671,1044.99774,115.30775,1692.050088,1593.75,858.571311,380.952,2334.103364,1894.061701,41.843528,0.0,137.970861,405.861291,1821.94456,1295.81288,2155.897327,770.546489,1181.350242,262.73495,1475.116344,1127.39183,0.003991,0.698123,0.308549,0.961514,0.657439,26.460164,95.540103,23.113867,9.469917,33.31303,21.624176,825.794878,494.820625,tickle_left_arm
1031.25,1031.25,1031.25,0.0,2000.0,2000.0,2000.0,0.0,1066.67,1066.67,1066.67,0.0,2047.53,2047.53,2047.53,0.0,1125.0,1125.0,1125.0,0.0,0.014066,0.313884,0.313884,0.313884,0.0,40.6932,40.6932,21.0,21.0,21.0,0.0,22500.0,2.66667,1406.25,1406.25,1406.25,0.0,2181.82,2181.82,2181.82,0.0,0.0,0.0,0.0,0.0,2686.27,2686.27,2686.27,0.0,1781.25,1781.25,1781.25,0.0,0.003274,0.0,0.0,0.0,0.0,13.8219,13.8219,33.0,33.0,33.0,0.0,22500.0,2.66667,926.662,93.75,4781.25,4687.5,681.466,380.952,3428.57,3047.62,12.1856,0.0,412.017,412.017,2965.2,1957.27,3868.81,1911.54,2496.57,375.0,3843.75,3468.75,0.001973,0.60889,0.302238,1.03156,0.729319,16.8561,41.0495,55.4162,8.0,79.0,71.0,583.784,2466.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub_belly
949.597,750.0,1218.75,468.75,1378.42,648.649,2000.0,1351.35,239.32,0.0,1090.91,1090.91,1934.48,1142.88,2979.07,1836.19,994.96,843.75,1312.5,468.75,0.017124,0.549841,0.143362,0.999163,0.855801,47.0476,276.773,22.7419,16.0,40.0,24.0,684.0,1666.67,1723.81,750.0,2250.0,1500.0,2318.3,1142.86,3428.57,2285.71,315.669,0.0,2039.22,2039.22,3426.64,1786.43,6323.01,4536.58,2235.91,1312.5,4218.75,2906.25,0.178494,0.62361,0.314741,0.950766,0.636025,856.289,1772.54,42.6474,26.0,70.0,44.0,32.656,1837.33,281.25,187.5,375.0,187.5,434.489,380.952,521.739,140.787,0.0,0.0,0.0,0.0,1108.35,691.244,1372.8,681.555,296.875,187.5,375.0,187.5,0.007324,0.483329,0.291525,0.768731,0.477206,18.2235,38.176,8.16667,5.0,11.0,6.0,204.918,1464.0,1729.17,1031.25,1968.75,937.5,1678.58,380.952,3000.0,2619.05,19.2771,0.0,867.47,867.47,1990.96,1651.95,2428.66,776.718,1660.42,1312.5,1875.0,562.5,0.008623,0.63156,0.265133,1.11672,0.851588,14.4681,36.2415,35.9778,28.0,44.0,16.0,670.391,1432.0,tickle_right_arm
937.5,937.5,937.5,0.0,1142.86,1142.86,1142.86,0.0,0.0,0.0,0.0,0.0,1419.75,1419.75,1419.75,0.0,1031.25,1031.25,1031.25,0.0,0.04094,0.803686,0.803686,0.803686,0.0,22.0755,22.0755,22.0,22.0,22.0,0.0,22500.0,2.66667,93.75,93.75,93.75,0.0,440.701,428.571,452.83,24.2588,0.0,0.0,0.0,0.0,1863.68,1770.32,1957.04,186.713,703.125,187.5,1218.75,1031.25,0.007633,0.703263,0.660905,0.745621,0.084716,14.5132,16.7049,19.0,13.0,25.0,12.0,4500.0,13.3333,125.0,93.75,187.5,93.75,402.116,380.952,444.444,63.4921,0.0,0.0,0.0,0.0,956.737,902.388,987.991,85.6028,218.75,187.5,281.25,93.75,0.006854,0.540094,0.221573,0.939414,0.71784,32.9269,40.1309,9.33333,7.0,11.0,4.0,2500.0,24.0,1375.0,187.5,1968.75,1781.25,1241.6,500.0,2666.67,2166.67,0.0,0.0,0.0,0.0,2288.23,1668.33,2760.97,1092.64,1531.25,1218.75,1968.75,750.0,0.007561,0.8904,0.796333,0.938551,0.142218,30.2669,41.9162,32.0,25.0,41.0,16.0,2500.0,24.0,tap_left_arm
1031.25,843.75,1218.75,375.0,1409.72,750.0,1846.15,1096.15,160.687,0.0,989.691,989.691,2040.58,1301.87,3062.16,1760.28,1117.19,750.0,1781.25,1031.25,0.063377,0.644729,0.355915,0.872233,0.516319,241.404,1198.7,35.6667,19.0,146.0,127.0,500.0,120.0,1406.25,750.0,2156.25,1406.25,1573.01,393.443,2666.67,2273.22,158.518,0.0,714.286,714.286,2276.11,1823.37,3181.99,1358.62,1355.77,93.75,2250.0,2156.25,0.063268,0.721209,0.448541,1.09607,0.647531,316.799,1706.63,29.4615,11.0,43.0,32.0,459.184,130.667,196.023,93.75,375.0,281.25,399.702,380.952,452.83,71.8778,0.0,0.0,0.0,0.0,1431.51,727.186,2232.4,1505.21,247.159,187.5,375.0,187.5,0.011882,0.543794,0.344312,0.743332,0.39902,72.819,355.089,6.54545,5.0,10.0,5.0,918.367,130.667,1210.23,187.5,2062.5,1875.0,1130.88,380.952,2400.0,2019.05,0.0,0.0,0.0,0.0,1805.08,1402.51,2529.06,1126.55,1355.11,656.25,1875.0,1218.75,0.030649,0.728278,0.354917,1.01037,0.655453,191.645,727.695,28.6364,11.0,41.0,30.0,548.781,109.333,slap_right_arm
946.504592,479.578696,1312.5,613.070326,1283.071133,550.869073,1963.661226,1351.517709,169.178652,0.0,1160.121176,1081.828627,2008.036098,1212.037223,3048.968918,1832.48025,994.266232,251.631998,1406.25,1139.367325,0.018379,0.620153,0.227704,1.145918,0.913381,55.186287,289.107812,23.812409,14.341783,64.712527,50.451298,645.976365,1397.789381,1583.688025,305.624178,2629.19784,1874.805579,1949.398332,497.397775,3531.847521,3229.816495,325.305822,0.0,1965.985982,1957.807962,3313.792951,1523.478268,6011.951751,4742.278577,2018.686212,985.395871,3296.957956,2542.807042,0.109851,0.707432,0.333754,1.190034,0.93501,501.524797,977.74632,38.507505,24.5786,56.050948,32.0,187.882343,1440.086972,261.234347,93.75,375.0,281.25,414.306142,380.952,589.905316,189.123918,28.678019,0.0,287.205781,371.469302,1633.30724,778.40412,2502.727625,1493.083565,344.379236,187.5,419.643749,406.127517,0.004828,0.496177,0.129398,1.103986,0.955793,25.179837,71.311419,9.009071,3.820486,26.768982,31.946763,651.358602,1322.988248,1278.404001,93.75,2211.109488,2154.845789,1340.891892,380.952,2666.67,2285.71,5.601004,0.0,438.053816,485.409955,1830.857096,1460.834785,2858.982022,1473.258543,1101.788998,297.646901,2060.632648,1801.551619,0.00539,0.663454,0.134318,1.065543,1.05999,31.026072,172.528206,30.107161,9.579675,38.202704,29.089794,1028.669991,1419.875468,tickle_right_arm
1151.21,93.75,4687.5,4593.75,1419.39,380.952,4000.0,3619.05,59.3846,0.0,989.691,989.691,2732.21,1268.94,6423.18,5154.24,1774.19,93.75,4593.75,4500.0,0.023714,0.746359,0.18319,1.20076,1.01757,107.546,1361.54,40.6129,13.0,217.0,204.0,555.152,1837.33,570.652,93.75,1218.75,1125.0,829.479,380.952,1600.0,1219.05,50.2472,0.0,757.895,757.895,1902.88,1246.34,2442.09,1195.75,774.457,187.5,1031.25,843.75,0.007225,0.595793,0.37264,0.894745,0.522105,25.5811,178.355,20.2609,12.0,54.0,42.0,434.363,2072.0,185.505,93.75,375.0,281.25,420.801,380.952,558.14,177.187,0.0,0.0,0.0,0.0,1554.07,992.966,2199.72,1206.76,239.362,187.5,468.75,281.25,0.003879,0.441715,0.111476,0.841322,0.729846,22.2973,40.6006,10.1702,2.0,59.0,57.0,592.848,2125.33,951.562,93.75,1875.0,1781.25,933.706,380.952,2181.82,1800.87,0.0,0.0,0.0,0.0,1827.64,1469.25,3064.79,1595.54,1242.19,281.25,1968.75,1687.5,0.006125,0.749699,0.400727,1.09808,0.697354,29.5255,171.795,27.25,7.0,52.0,45.0,434.363,2072.0,tickle_left_arm
913.45148,93.75,1176.558908,1163.982526,1096.068992,700.404455,1356.413871,717.33226,0.0,0.0,0.0,0.0,2022.04396,1438.773611,2248.169971,311.784235,888.594146,901.04096,1188.496389,135.366818,0.009847,0.721273,0.510039,0.738142,0.314858,26.615535,30.078564,21.636079,15.926086,28.831707,6.648213,282.528639,1035.105838,1551.742539,93.75,3954.828332,3394.082419,1980.973164,380.952,4789.687264,3808.508154,0.0,0.0,0.0,0.0,2728.525181,1349.323256,4084.659391,2730.715026,1869.657862,579.01766,3545.840633,3054.761939,0.018931,0.73148,0.314491,1.258485,1.000342,41.732519,440.171222,37.644688,4.531171,155.008427,149.409769,655.781174,4256.080887,186.039778,93.75,281.25,187.5,404.888879,380.952,454.565733,105.674101,0.0,0.0,0.0,0.0,1662.581917,907.216446,1155.971868,970.00793,210.863798,187.5,194.13161,42.771954,0.007119,0.294451,0.18419,0.516442,0.270966,18.598346,32.054454,7.365848,3.485101,8.375824,11.085108,414.874591,1580.624057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tickle_right_arm
1294.64,750.0,4781.25,4031.25,1558.46,571.429,4000.0,3428.57,42.5788,0.0,1069.31,1069.31,2965.27,1717.93,4528.9,2810.97,2258.48,1031.25,4031.25,3000.0,0.053845,0.635005,0.324756,0.973134,0.648378,147.152,621.043,42.6095,23.0,71.0,48.0,351.24,2904.0,864.583,656.25,1031.25,375.0,1268.51,615.385,1714.29,1098.9,263.953,0.0,923.077,923.077,1862.89,1426.91,2245.89,818.973,945.312,750.0,1125.0,375.0,0.007618,0.55587,0.296191,0.876327,0.580137,11.9481,28.3263,22.0,17.0,37.0,20.0,387.454,2168.0,300.0,187.5,375.0,187.5,436.064,380.952,521.739,140.787,46.5411,0.0,291.498,291.498,1255.37,1095.33,1394.97,299.641,328.125,281.25,375.0,93.75,0.006281,0.460416,0.152907,0.867001,0.714093,15.0368,18.1407,7.6,4.0,10.0,6.0,199.62,2104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scratch_left_arm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2031.25,187.5,4687.5,4500.0,2847.5,421.053,6000.0,5578.95,0.0,0.0,0.0,0.0,3586.05,2410.17,4191.01,1780.84,3468.75,1875.0,4125.0,2250.0,0.0069,0.656887,0.456066,0.946601,0.490536,46.0152,197.437,70.3333,47.0,90.0,43.0,681.818,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tap_belly
835.938,750.0,937.5,187.5,1305.74,1000.0,1846.15,846.154,171.003,0.0,1028.57,1028.57,1869.32,1416.74,2433.77,1017.03,875.0,750.0,1031.25,281.25,0.011446,0.584346,0.204684,1.03685,0.832166,20.7681,31.3774,20.0833,17.0,27.0,10.0,420.561,856.0,1780.03,1218.75,2062.5,843.75,2341.28,558.14,3000.0,2441.86,0.0,0.0,0.0,0.0,2476.78,1653.65,3830.84,2177.18,1895.7,1500.0,2718.75,1218.75,0.060368,0.550116,0.315889,0.935329,0.61944,24.315,87.5254,40.0649,33.0,81.0,48.0,467.532,1026.67,354.167,187.5,375.0,187.5,473.329,380.952,585.366,204.413,81.4225,0.0,355.556,355.556,1670.23,1106.05,2104.76,998.711,364.583,281.25,375.0,93.75,0.00334,0.347832,0.144165,0.584458,0.440293,17.677,27.311,9.66667,6.0,22.0,16.0,355.731,674.667,1875.0,1875.0,1875.0,0.0,1411.76,1411.76,1411.76,0.0,0.0,0.0,0.0,0.0,1840.22,1840.22,1840.22,0.0,1593.75,1593.75,1593.75,0.0,0.004393,0.924437,0.924437,0.924437,0.0,12.4354,12.4354,31.0,31.0,31.0,0.0,22500.0,2.66667,scratch_right_arm
1004.46,937.5,1125.0,187.5,1622.0,1200.0,2181.82,981.818,342.932,0.0,1125.0,1125.0,1753.45,1493.98,2135.54,641.556,1111.61,1031.25,1218.75,187.5,0.026072,0.534939,0.352872,0.630462,0.277589,63.3438,130.702,24.2857,22.0,28.0,6.0,900.0,66.6667,906.25,93.75,1406.25,1312.5,1167.86,545.455,2400.0,1854.55,0.0,0.0,0.0,0.0,2054.2,1641.88,2273.48,631.598,1500.0,1218.75,1781.25,562.5,0.008521,0.645488,0.614205,0.670433,0.056228,26.7204,37.3109,29.6667,26.0,36.0,10.0,3461.54,34.6667,187.5,187.5,187.5,0.0,422.577,380.952,480.0,99.0476,0.0,0.0,0.0,0.0,981.527,620.268,1307.15,686.882,218.75,93.75,281.25,187.5,0.048421,0.713188,0.245472,1.06558,0.820112,38.3923,62.8383,6.66667,4.0,10.0,6.0,2500.0,24.0,1791.67,1593.75,2718.75,1125.0,1917.5,631.579,2666.67,2035.09,0.0,0.0,0.0,0.0,2238.4,1488.28,3339.64,1851.37,1770.83,1125.0,2812.5,1687.5,0.015341,0.733345,0.480577,1.0077,0.527127,39.7348,115.609,36.5556,25.0,66.0,41.0,681.818,88.0,tap_belly
945.247046,830.706298,1185.170945,375.0,1465.550258,807.409615,1959.844121,1195.448672,223.96723,0.0,1095.311519,1114.700544,1915.839837,1464.6383,2446.898494,1029.842732,1014.659552,912.930256,1055.326048,187.5,0.012315,0.515296,0.286321,1.163403,0.759093,21.747642,46.453014,23.028216,19.189002,33.304685,14.544497,759.153346,420.524091,1655.561676,1021.700826,3281.25,2118.581347,2283.13151,809.216722,3448.591013,2812.870259,57.266954,0.0,1777.138649,1835.60403,2997.852121,2322.32347,4227.389104,1963.236911,2220.30624,1593.75,3589.058886,1783.299866,0.088043,0.603766,0.273143,0.938992,0.623143,114.03625,1092.893876,46.799325,33.549688,77.506954,42.763102,292.72639,1116.94553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scratch_right_arm
